मोड़ना,0,,,,,
मोड़_देना,0,,,,,
खींचना,0,,,,,
खीचना,0,,,,,
घसीटना,-2,,,,,
घिसटना,-2,,,,,
लहराना,0,,,,,
फहराना,0,,,,,
फरफराना,0,,,,,
उड़ाना,0,,,,,
बिछुड़ना,-2,,,,,
बिलगना,-2,,,,,
छूटना,-2,,,,,
छूट_जाना,-2,,,,,
विलग_होना,-2,,,,,
अलग_होना,-2,,,,,
टाँगना,0,,,,,
टांगना,0,,,,,
लटकाना,-0.8,,,,,
लटकना,-0.8,,,,,
झूलना,0,,,,,
बंडल,0,,,,,
गाँठ,0,,,,,
पुलिंदा,0,,,,,
काम_करना,0,,,,,
कार्य_करना,0,,,,,
जुआ,-4,,,,,
जूआ,-4,,,,,
जुआठ,-4,,,,,
जुआठा,-4,,,,,
युग,0,,,,,
जूड़,0,,,,,
माची,0,,,,,
कुश्ती,0,,,,,
मल्ल_युद्ध,0,,,,,
मल्लयुद्ध,0,,,,,
लड़ाई,0,,,,,
संघर्ष,-1.6,,,,,
जंग,-3.2,,,,,
द्वंद्व,-3.2,,,,,
द्वन्द्व,-3.2,,,,,
फेंकना,0,,,,,
अधिक्षेपण,0,,,,,
अधिक्षेप,0,,,,,
तानना,-2,,,,,
घूमना,-2,,,,,
चक्कर_खाना,-2,,,,,
घूर्णित_होना,0,,,,,
नाचना,1.6,,,,,
धागा,0,,,,,
तागा,0,,,,,
सूत,0,,,,,
डोरा,0,,,,,
डोर,0,,,,,
सूता,0,,,,,
सूत्र,0,,,,,
तन्तु,0,,,,,
तंतु,0,,,,,
तंत्र,0,,,,,
चाबी_देना,0,,,,,
कूकना,0,,,,,
छापना,0,,,,,
छुड़ाना,-0.5,,,,,
छोड़ाना,-0.5,,,,,
धोना,0,,,,,
फींचना,0,,,,,
छाँटना,0,,,,,
खड़ा_होना,0,,,,,
उठना,0,,,,,
वृद्धि,2.4,,,,,
बढ़ती,2.4,,,,,
बढ़ोतरी,2.4,,,,,
बढ़त,2.4,,,,,
प्रवर्धन,2.4,,,,,
प्रवर्द्धन,2.4,,,,,
चढ़ाव,2.4,,,,,
इज़ाफ़ा,2.4,,,,,
इजाफा,2.4,,,,,
अभिवृद्धि,2.4,,,,,
चीरा,0,,,,,
उत्कीर्ण_करना,0,,,,,
खोदना,0,,,,,
उकेरना,0,,,,,
चुन्नी,0,,,,,
चुनी,0,,,,,
उन्मुक्त,3,,,,,
आज़ाद,3,,,,,
आजाद,3,,,,,
खुला,3,,,,,
बंधनमुक्त,3,,,,,
मुक्त,3,,,,,
अजाद,3,,,,,
अनिबद्ध,3,,,,,
मुंच,3,,,,,
बन्धनमुक्त,3,,,,,
अबद्ध,3,,,,,
वीत,3,,,,,
जीतना,4,,,,,
विजय_पाना,4,,,,,
विजयी_होना,4,,,,,
लगाना,0,,,,,
जमाना,0,,,,,
रोपना,0,,,,,
जकड़ना,0,,,,,
कृतज्ञ,2.4,,,,,
एहसानमंद,2.4,,,,,
अहसानमंद,2.4,,,,,
आभारी,2.4,,,,,
शुक्रगुज़ार,2.4,,,,,
शुक्रगुजार,2.4,,,,,
उपकृत,2.4,,,,,
अनुगृहीत,2.4,,,,,
भिड़ना,-2.4,,,,,
पिलना,0,,,,,
भिगोना,0,,,,,
भिगाना,0,,,,,
भिंगाना,0,,,,,
भिजाना,0,,,,,
भिंजाना,0,,,,,
मुड़ना,0,,,,,
निर्णीत,0,,,,,
निर्णित,0,,,,,
निपटा_हुआ,0,,,,,
तय,0,,,,,
तयशुदा,0,,,,,
घिरना,1.5,,,,,
घेराना,1.5,,,,,
बेआराम,0,,,,,
बिछाना,0,,,,,
डालना,0,,,,,
बोझ,0,,,,,
भार,0,,,,,
काँटा,0,,,,,
कांटा,0,,,,,
बजाज,0,,,,,
बज़्ज़ाज़,0,,,,,
बज़ाज़,0,,,,,
उजाड़ना,-4,,,,,
उजाड़_देना,-4,,,,,
ख़ाक_करना,-4,,,,,
नाश_करना,-4,,,,,
मिटाना,-4,,,,,
चौपट_करना,-4,,,,,
मारना,-4,,,,,
पीटना,-4,,,,,
प्रहार_करना,-4,,,,,
ठोंकना,-4,,,,,
ठोकना,-4,,,,,
पीटाई_करना,-4,,,,,
धुनना,-4,,,,,
धुनाई_करना,-4,,,,,
ताड़ना,-4,,,,,
प्रताड़ना,-4,,,,,
रसीद_करना,1,,,,,
निकालना,-2,,,,,
आविष्कार_करना,0,,,,,
खोज_निकालना,0,,,,,
ईज़ाद_करना,0,,,,,
ईजाद_करना,0,,,,,
आविष्कृत_करना,0,,,,,
कहना,0,,,,,
बदना,0,,,,,
छक्का,0,,,,,
रजाई,0,,,,,
रज़ाई,0,,,,,
लिहाफ,0,,,,,
लिहाफ़,0,,,,,
बुनना,0,,,,,
बीनना,0,,,,,
बिनना,0,,,,,
बुनाई_करना,0,,,,,
गोदना,0,,,,,
गढ़ना,0,,,,,
बनाना,0,,,,,
सरजना,0,,,,,
सिरजना,0,,,,,
आकार_देना,0,,,,,
रूप_देना,0,,,,,
रचना,0,,,,,
लिखना,0,,,,,
प्रतिरूप_बनाना,0,,,,,
नकल_करना,-3.6,,,,,
नक़ल_करना,-3.6,,,,,
सुनाना,0,,,,,
फिल्म,0,,,,,
अभिनय_करना,0,,,,,
रोल_करना,0,,,,,
खिलौना,0,,,,,
खेलवाड़,-3.2,,,,,
खिलवाड़,-3.2,,,,,
एकमात्र,0,,,,,
एकलौता,0,,,,,
इकलौता,0,,,,,
उन्नत,3.2,,,,,
प्रोन्नत,3.2,,,,,
विकसित,3.2,,,,,
सुविकसित,3.2,,,,,
प्रकाशित_करना,1.2,,,,,
छपना,1.2,,,,,
मुद्रित_होना,0,,,,,
पक्षीय,0,,,,,
खगीय,0,,,,,
पक्षी_संबंधी,0,,,,,
विहंगी,2.4,,,,,
विहंगीय,2.4,,,,,
अजरबैजानी,0,,,,,
अज़रबैजानी,0,,,,,
अजरबैजान_वासी,0,,,,,
अज़रबैजान_वासी,0,,,,,
अजरबैजान-वासी,0,,,,,
अज़रबैजान-वासी,0,,,,,
प्रति,0,,,,,
कापी,0,,,,,
कॉपी,0,,,,,
तैयार_करना,0,,,,,
निर्माण_करना,0,,,,,
जलाना,0,,,,,
प्रज्वलित_करना,3,,,,,
लुब्ध_होना,3.2,,,,,
लुभना,3.2,,,,,
मन_डोलना,-0.8,,,,,
ओसाई,0,,,,,
गाहाई,0,,,,,
डाली,0,,,,,
पड़ना,0,,,,,
खीज,-4,,,,,
झुँझलाहट,-4,,,,,
कुढ़न,-4,,,,,
भँड़ास,-4,,,,,
खुंदक,-4,,,,,
खीस,-4,,,,,
अनख,-4,,,,,
प्रभावित_करना,2.4,,,,,
प्रभाव_डालना,2.4,,,,,
असर_करना,2.4,,,,,
रंग_जमाना,2.4,,,,,
रंगना,0,,,,,
छाना,0,,,,,
प्रेम,2.8,,,,,
अनुराग,2.8,,,,,
प्यार,2.8,,,,,
मुहब्बत,2.8,,,,,
इश्क़,2.8,,,,,
लगन,2.8,,,,,
प्रीति,2.8,,,,,
अनुरंजन,2.8,,,,,
अनुरन्जन,2.8,,,,,
राग,2.8,,,,,
जैसा,1,,,,,
सरिखा,1,,,,,
जस,1,,,,,
अनुष्ठान,0,,,,,
भय,-3,,,,,
खौफ,-3,,,,,
ख़ौफ़,-3,,,,,
डर,-3,,,,,
त्रास,-3,,,,,
भीति,-3,,,,,
संत्रास,-3,,,,,
अपभय,-3,,,,,
दहशत,-3,,,,,
भयभीत,-3,,,,,
डरा_हुआ,-3,,,,,
डरा,-3,,,,,
कातर,-3,,,,,
आतंकित,-3,,,,,
ख़ौफ़ज़द,-3,,,,,
भयग्रस्त,-3,,,,,
भयान्वित,-3,,,,,
भीत,-3,,,,,
अपत्रस्त,-3,,,,,
दहशतज़दा,-3,,,,,
दहशतजदा,-3,,,,,
सकपकाना,-3,,,,,
चकपकाना,-3,,,,,
भौंचक्का_होना,-3,,,,,
भौचक्का_होना,-3,,,,,
चौंकना,-3,,,,,
दाँना,0,,,,,
दाना,0,,,,,
दांवना,0,,,,,
दांना,0,,,,,
दाँवना,0,,,,,
मरना,-4,,,,,
क्रोध,-3.4,,,,,
गुस्सा,-3.4,,,,,
आक्रोश,-3.4,,,,,
कोप,-3.4,,,,,
रोष,-3.4,,,,,
खुन्नस,-3.4,,,,,
खुनस,-3.4,,,,,
अमर्ष,-3.4,,,,,
अनखाहट,-3.4,,,,,
क्षोभ,-3.4,,,,,
खीजना,-3.4,,,,,
झुँझलाना,-3.4,,,,,
खिजलाना,-3.4,,,,,
खिजना,-3.4,,,,,
कुढ़ना,-3.4,,,,,
छीलना,0,,,,,
छोलना,0,,,,,
पछताना,-0.5,,,,,
पश्चाताप_करना,-0.5,,,,,
अछताना-पछताना,-0.5,,,,,
अफ़सोस_करना,-0.5,,,,,
अफसोस_करना,-0.5,,,,,
अपसोसना,-0.5,,,,,
खलना,-2.4,,,,,
बुरा_लगना,-2.4,,,,,
अखरना,-2.4,,,,,
कलपना,-4,,,,,
बिलखना,-4,,,,,
दुखी_होना,-4,,,,,
अनमनाना,-4,,,,,
उदास_होना,-4,,,,,
चिंताजनक,-2.4,,,,,
गंभीर,-2.4,,,,,
चिंतनीय,-2.4,,,,,
नाजुक,-2.4,,,,,
शोचनीय,-2.4,,,,,
सोचनीय,-2.4,,,,,
नाज़ुक,-2.4,,,,,
गुदगुदाना,1,,,,,
संतुष्ट_करना,4,,,,,
तृप्त_करना,4,,,,,
तुष्ट_करना,4,,,,,
तोषणा,0,,,,,
नाराज़,-4,,,,,
रुष्ट,-4,,,,,
कुपित,-4,,,,,
खिन्न,-4,,,,,
अप्रसन्न,-4,,,,,
नाख़ुश,-4,,,,,
ख़फ़ा,-4,,,,,
नाराज,-4,,,,,
खफा,-4,,,,,
नाखुश,-4,,,,,
उदास,-4,,,,,
अनाह्लाद,-4,,,,,
अप्रतीत,-4,,,,,
अहकना,-4,,,,,
जलना,-4,,,,,
ईर्ष्या_करना,-4,,,,,
द्वेष_करना,-4,,,,,
डाह_करना,-4,,,,,
तरसना,1,,,,,
उड़ना,0,,,,,
उड़ान_भरना,0,,,,,
सँभालना,0,,,,,
संभालना,0,,,,,
सम्हालना,0,,,,,
सहेजना,0,,,,,
पर्यटन,0,,,,,
सैरसपाटा,0,,,,,
सैर-सपाटा,0,,,,,
सैर,0,,,,,
परिभ्रमण,0,,,,,
ताल,0,,,,,
द्रवित,1.2,,,,,
द्रवीभूत,1.2,,,,,
दयार्द्र,0,,,,,
रुकना,0,,,,,
ठहरना,0,,,,,
रहना,0,,,,,
लोटना,0,,,,,
बहना,0,,,,,
हिलना,0,,,,,
डोलना,0,,,,,
टहलना,0,,,,,
विचरना,0,,,,,
सैर_करना,0,,,,,
गेंद,0,,,,,
बाल,0,,,,,
बॉल,0,,,,,
थर्राना,-1.2,,,,,
थरहराना,-1.2,,,,,
दहलना,-1.2,,,,,
झलना,0,,,,,
डुलाना,0,,,,,
हिलाना,0,,,,,
डोलाना,0,,,,,
झटकना,-1.6,,,,,
झटकारना,-1.6,,,,,
फेंटाई,0,,,,,
फेंट,0,,,,,
नर्तक,0,,,,,
नृतक,0,,,,,
ठिठकना,-0.5,,,,,
लाँघना,0,,,,,
लांघना,0,,,,,
नांधना,0,,,,,
फाँदना,0,,,,,
डाँकना,0,,,,,
फांदना,0,,,,,
डांकना,0,,,,,
पथराना,0,,,,,
लँगड़ाना,-2,,,,,
लँगड़ाहट,-2,,,,,
लँगड़ापन,-2,,,,,
भचक,-2,,,,,
भटकना,-2,,,,,
चलाना,0,,,,,
चालित_करना,0,,,,,
चालू_करना,0,,,,,
गत्वरित_करना,0,,,,,
चालक,0,,,,,
ड्राइवर,0,,,,,
दूधिया,0,,,,,
दुधिया,0,,,,,
बेलरसी,0,,,,,
बेलरसी_भाषा,0,,,,,
बेलरसी-भाषा,0,,,,,
जैविक,0,,,,,
वानस्पतिक,0,,,,,
वनस्पतीय,0,,,,,
सुलझा,0,,,,,
उलझनहीन,0,,,,,
पंक्ति,0,,,,,
क़तार,0,,,,,
कतार,0,,,,,
अवली,0,,,,,
श्रेणी,0,,,,,
शृंखला,0,,,,,
पंगती,0,,,,,
पंगत,0,,,,,
पांत,0,,,,,
ताँता,0,,,,,
ताँती,0,,,,,
लाइन,0,,,,,
दूसरी_ओर_ले_जाना,0,,,,,
विपरीत_दिशा_में_ले_जाना,0,,,,,
डाइवर्ट_करना,0,,,,,
तैराकी,0,,,,,
पैराकी,0,,,,,
तैराई,0,,,,,
पैराई,0,,,,,
चढ़ना,0,,,,,
डूबना,0,,,,,
ढलना,0,,,,,
अस्त_होना,0,,,,,
अस्तगत_होना,0,,,,,
अवनति,-3.2,,,,,
अधोपतन,-3.2,,,,,
अधोगमन,-3.2,,,,,
अधोगति,-3.2,,,,,
अपकर्षण,-3.2,,,,,
अधःपतन,-3.2,,,,,
अधःपात,-3.2,,,,,
अपध्वंस,-3.2,,,,,
अपभ्रंश,-3.2,,,,,
गिराव,-3.2,,,,,
अभिपतन,-3.2,,,,,
च्युति,-3.2,,,,,
रीफ,0,,,,,
रीफ़,0,,,,,
गिरना,-3.2,,,,,
उतरना,0,,,,,
धँसना,-3.2,,,,,
धसकना,-3.2,,,,,
धँसकना,-3.2,,,,,
बैठना,0,,,,,
भुगतान_कृत,0,,,,,
अदा,0,,,,,
चुकाया_हुआ,0,,,,,
चुकता,0,,,,,
अगला,0,,,,,
दूसरा,0,,,,,
भुजा,0,,,,,
हाथ,0,,,,,
बाज़ू,0,,,,,
हस्त,0,,,,,
बाँह,0,,,,,
कर,0,,,,,
बाहु,0,,,,,
बाजू,0,,,,,
पीछा_करना,0,,,,,
पछियाना,0,,,,,
पीछे_लगना,0,,,,,
पहुँचना,0,,,,,
मिलना,0,,,,,
लेना,0,,,,,
अधिवेशन,0,,,,,
बैठक,0,,,,,
जलसा,4,,,,,
सभा,0,,,,,
महफ़िल,4,,,,,
महफिल,4,,,,,
मजलिस,4,,,,,
अंजुमन,0,,,,,
मण्डली,0,,,,,
मंडली,0,,,,,
इजलास,0,,,,,
जागना,0,,,,,
जगना,0,,,,,
आँख_खोलना,0,,,,,
सोकर_उठना,0,,,,,
बचाना,0,,,,,
रखना,0,,,,,
धाय,0,,,,,
धाय_माँ,0,,,,,
दाई,0,,,,,
धाई,0,,,,,
धात्री,0,,,,,
अन्ना,0,,,,,
मातृका,0,,,,,
बाढ़,-4,,,,,
जल-प्लावन,-4,,,,,
सैलाब,-4,,,,,
प्लावन,-4,,,,,
प्लव,-4,,,,,
झुलसन,-3.2,,,,,
झुरसन,-3.2,,,,,
झौंस,-0.5,,,,,
साथ_देना,3,,,,,
सहारा_देना,3,,,,,
छँटना,0,,,,,
बनवाना,0,,,,,
तैयार_करवाना,0,,,,,
निर्माण_करवाना,0,,,,,
विकसित_होना,0,,,,,
फैलना,0,,,,,
मोबाइल,0,,,,,
सेलफोन,0,,,,,
सेल,0,,,,,
मोबाइल_फोन,0,,,,,
मोबाइल_फ़ोन,0,,,,,
चल_दूरभाष,0,,,,,
दिमाग़ी,0,,,,,
दिमागी,0,,,,,
रासायनिक,0,,,,,
रसायनिक,0,,,,,
किनारेदार,0,,,,,
कोरदार,0,,,,,
किनारीदार,0,,,,,
शहरी,0,,,,,
नगरीय,0,,,,,
नागरिक,0,,,,,
शहरुआ,0,,,,,
शहरुवा,0,,,,,
टूटना,-3.2,,,,,
चाकना,0,,,,,
हद_बाँधना,0,,,,,
हद_बांधना,0,,,,,
सिकुड़ना,0,,,,,
औपनिवेशिक,0,,,,,
संवैधानिक,0,,,,,
संविधानीय,0,,,,,
वैधानिक,0,,,,,
विधानीय,0,,,,,
अभ्यस्त,0.5,,,,,
आदी,0.5,,,,,
दंत्य,0,,,,,
दंतीय,0,,,,,
दंत_विषयक,0,,,,,
पचित,3,,,,,
पचा,3,,,,,
हज़म,3,,,,,
हज़्म,3,,,,,
हजम,3,,,,,
हज्म,3,,,,,
पक्व,3,,,,,
परिपक्व,3,,,,,
रुंडित,-3,,,,,
रुण्डित,-3,,,,,
अकारण,-1.5,,,,,
बेमतलब,-1.5,,,,,
निष्कारण,-1.5,,,,,
कारणहीनतः,-1.5,,,,,
अनिमित्त,-1.5,,,,,
वजनी,-1,,,,,
बोझल,-1,,,,,
बोझिल,-1,,,,,
वज़नी,-1,,,,,
बोझैल,-1,,,,,
दूभर,-1,,,,,
दुर्भर,-1,,,,,
भीषण,-4,,,,,
भयानक,-4,,,,,
अत्यधिक,-1,,,,,
घनघोर,-1,,,,,
पकाना,0,,,,,
किशोर,0,,,,,
फूलना,0,,,,,
प्रसारित_होना,0,,,,,
बिगाड़ना,-2.5,,,,,
खराब_करना,-2.5,,,,,
भरना,0,,,,,
फुलाना,0,,,,,
अर्थशास्त्रीय,0,,,,,
सम्पादकीय,0,,,,,
संपादकीय,0,,,,,
ई-मेल,0,,,,,
ईमेल,0,,,,,
ई_मेल,0,,,,,
ई-पत्र,0,,,,,
ईपत्र,0,,,,,
ई_पत्र,0,,,,,
स्टोनियाई,0,,,,,
स्टोनिआई,0,,,,,
स्टोनियाई_भाषा,0,,,,,
स्टोनिआई_भाषा,0,,,,,
स्टोनियाई-भाषा,0,,,,,
स्टोनिआई-भाषा,0,,,,,
अभिजात,2.4,,,,,
अभिजात्य,2.4,,,,,
उच्च_वंशीय,2.4,,,,,
उच्च_कुलीन,2.4,,,,,
अभ्यस्त_होना,0,,,,,
अँगड़ाना,-0.6,,,,,
अँगड़ाई_लेना,-0.6,,,,,
अंगड़ाना,-0.6,,,,,
अंगड़ाई_लेना,-0.6,,,,,
रंगरेज,0,,,,,
रंगरेज़,0,,,,,
रङ्गरेज़,0,,,,,
रङ्गरेज,0,,,,,
रँगिया,0,,,,,
रंजक,0,,,,,
रञ्जक,0,,,,,
रंगरेज़ा,0,,,,,
रङ्गरेजा,0,,,,,
रंगाजीव,0,,,,,
रङ्गाजीव,0,,,,,
रंगसाज़,0,,,,,
रंगसाज,0,,,,,
रङ्गसाज़,0,,,,,
रङ्गसाज,0,,,,,
रंगभरिया,0,,,,,
रंगावतारक,0,,,,,
रङ्गावतारक,0,,,,,
लिलारी,0,,,,,
मुसकान,2.6,,,,,
मुस्कान,2.6,,,,,
मुस्कुराहत,2.6,,,,,
मुस्कराहट,2.6,,,,,
मुसकुराहट,2.6,,,,,
मुसकराहट,2.6,,,,,
तन्दुरुस्त_बनाना,4,,,,,
तंदुरुस्त_बनाना,4,,,,,
स्वस्थ_बनाना,4,,,,,
भला-चंगा_बनाना,4,,,,,
चंगा_बनाना,4,,,,,
खिलखिलाना,4,,,,,
खिल_खिल_करना,4,,,,,
ठट्ठा_लगाना,0,,,,,
फूटना,-4,,,,,
निराना,0.5,,,,,
सोहना,0.5,,,,,
नींदना,0.5,,,,,
निराई_करना,0.5,,,,,
निंदाई_करना,0.5,,,,,
निकाना,0.5,,,,,
लंबा_करना,0,,,,,
लम्बा_करना,0,,,,,
भुनना,0,,,,,
भुँजना,0,,,,,
भुंजना,0,,,,,
मूसर,0,,,,,
मूसल,0,,,,,
मुशल,0,,,,,
गाकील,0,,,,,
दिखाना,0,,,,,
दिखलाना,0,,,,,
खंडनीय,-1.6,,,,,
भंजनीय,0,,,,,
अध्याय,0,,,,,
पाठ,0,,,,,
परिच्छेद,0,,,,,
अनुच्छेद,0,,,,,
कूटना,0,,,,,
कुटाई_करना,0,,,,,
फूँकना,-1,,,,,
फूंकना,-1,,,,,
टलना,0,,,,,
हटना,0,,,,,
टरना,0,,,,,
उठाना,0,,,,,
नहाना,0,,,,,
स्नान_करना,0,,,,,
अन्हाना,0,,,,,
घनिष्ठ_मित्र,2.4,,,,,
अभिन्न_मित्र,2.4,,,,,
जिगरी_दोस्त,2.4,,,,,
जिगरी_यार,2.4,,,,,
पक्का_दोस्त,2.4,,,,,
अज़ीज़,2.4,,,,,
अजीज,2.4,,,,,
अधिज,2,,,,,
तिपहिया,0,,,,,
तीनपहिया,0,,,,,
मानसिक,0,,,,,
मनः,0,,,,,
जन्म_लेना,2.8,,,,,
जनमना,2.8,,,,,
पैदा_होना,2.8,,,,,
प्रसूत_होना,2.8,,,,,
आना,0,,,,,
रोकना,0,,,,,
मूड़ना,0,,,,,
मूँड़ना,0,,,,,
मूंड़ना,0,,,,,
गरम,-1.6,,,,,
तपना,-1.6,,,,,
तप्त_होना,-1.6,,,,,
गरम_होना,-1.6,,,,,
दागना,-1.6,,,,,
दाग़ना,-1.6,,,,,
निशान_लगाना,-1.6,,,,,
आँकना,0,,,,,
फोड़ा,0,,,,,
व्रण,0,,,,,
बसना,0,,,,,
निवास_करना,0,,,,,
पाखंड,-4,,,,,
ढोंग,-4,,,,,
आडंबर,-4,,,,,
ढकोसला,-4,,,,,
प्रपंच,-4,,,,,
आडम्बर,-4,,,,,
दिखावा,-4,,,,,
दिखावतीपन,-4,,,,,
बनावट,0,,,,,
ताम-झाम,-1.6,,,,,
तामझाम,-1.6,,,,,
तमेला_झमेला,-1.6,,,,,
तमेला-झमेला,-1.6,,,,,
दिखावटीपन,-4,,,,,
तड़क_भड़क,-1.6,,,,,
चमक-दमक,-1.6,,,,,
ठाटबाट,1.8,,,,,
ठाट,1.8,,,,,
टीमटाम,0,,,,,
टीम-टाम,0,,,,,
अटब्बर,0,,,,,
अड़ाड़ा,0,,,,,
बाँकपन,0,,,,,
गायब_होना,-2.5,,,,,
छू-मंतर_होना,-2.5,,,,,
उड़न-छू_होना,-2.5,,,,,
छूमंतर_होना,-2.5,,,,,
उड़नछू_होना,-2.5,,,,,
विलुप्त_होना,0.5,,,,,
अदृश्य_होना,0.5,,,,,
लुप्त_होना,0.5,,,,,
ग़ायब_होना,0.5,,,,,
मिटना,0.5,,,,,
सँवरना,1,,,,,
सजना,1,,,,,
बनना-ठनना,1,,,,,
शृंगार_करना,1,,,,,
सजना-धजना,1,,,,,
पनिहा,0,,,,,
पनीयल,0,,,,,
पूरक,0,,,,,
संपूरक,0,,,,,
अनुपम,4,,,,,
अतुलनीय,4,,,,,
अद्वितीय,4,,,,,
अनोखा,4,,,,,
असाधारण,4,,,,,
लाजवाब,4,,,,,
बेजोड़,4,,,,,
निराला,4,,,,,
न्यारा,4,,,,,
अप्रतिम,4,,,,,
अतुल,4,,,,,
अतुलित,4,,,,,
अद्वैत,0,,,,,
एकल,0,,,,,
अनन्यसाधारण,4,,,,,
सर्वोकृष्ट,4,,,,,
अनुत्तम,4,,,,,
उपमारहित,4,,,,,
अनुपमित,4,,,,,
अकेला,0,,,,,
अनुपमेय,4,,,,,
अनूप,4,,,,,
अपूर्व,4,,,,,
वहीद,0,,,,,
अप्रतिमान,4,,,,,
अप्रतिरूप,4,,,,,
अप्रतुल,4,,,,,
अभूत,4,,,,,
किण्वन_कराना,0,,,,,
छींक,0,,,,,
सँभलना,0,,,,,
संभलना,0,,,,,
सम्हलना,0,,,,,
मानवीय,0,,,,,
इंसानी,0,,,,,
इन्सानी,0,,,,,
पौरुषेय,0,,,,,
मानुषिक,0,,,,,
मानवी,0,,,,,
आदर्शवादी,4,,,,,
उद्योगी,4,,,,,
उद्यमी,4,,,,,
उद्योग_कर्ता,0,,,,,
उद्यम_कर्ता,0,,,,,
संस्थागत,0,,,,,
ओष्ठ्य,0,,,,,
झाड़ना,-2.8,,,,,
रौंद,-4,,,,,
रौंदाई,-1.5,,,,,
झुलसना,-3.6,,,,,
झुरसना,-3.6,,,,,
झौंसना,-3.6,,,,,
झाँसना,-3.6,,,,,
झांसना,0,,,,,
खाँसी,-2.6,,,,,
खोंखी,0,,,,,
कास,0,,,,,
काश,0,,,,,
कास_रोग,0,,,,,
काश_रोग,0,,,,,
धंगा,0,,,,,
जानना,0,,,,,
समझना,0,,,,,
बूझना,0,,,,,
ज्ञान_होना,0,,,,,
ज्ञात_होना,0,,,,,
मालूम_होना,0,,,,,
अभिज्ञ_होना,0,,,,,
परिचित_होना,0,,,,,
प्रशिक्षित_करना,0,,,,,
प्रशिक्षण_देना,0,,,,,
योग्य_बनाना,0,,,,,
पढ़ना,0,,,,,
अध्ययन_करना,0,,,,,
वयस्क,0,,,,,
बालिग,0,,,,,
सयाना,0,,,,,
स्याना,0,,,,,
अपोगंड,0,,,,,
बालिग़,0,,,,,
अनुबोधक,0,,,,,
भूलना,0,,,,,
शाश्वत,4,,,,,
अविनाशी,4,,,,,
सनातन,0,,,,,
चिरस्थायी,4,,,,,
चिरस्थाई,4,,,,,
चिर-स्थायी,4,,,,,
चिर-स्थाई,4,,,,,
अविनासी,4,,,,,
अकाल,4,,,,,
अखीन,4,,,,,
अच्युत,4,,,,,
अनंत,4,,,,,
अनन्त,4,,,,,
अनाशी,4,,,,,
तैयार,0,,,,,
लिखवाना,0,,,,,
लिखाना,0,,,,,
घायल,-4,,,,,
जख्मी,-4,,,,,
ज़ख़्मी,-4,,,,,
आहत,-4,,,,,
क्षत,-4,,,,,
अपचायित,-4,,,,,
चोटिल,-4,,,,,
अभिप्रहत,-4,,,,,
जाँचना,1.5,,,,,
जाँच_करना,1.5,,,,,
परीक्षण,0,,,,,
अश्रुपूर्ण,-4,,,,,
डबडबा,-4,,,,,
डबकौंहाँ,0,,,,,
डभकौंहाँ,0,,,,,
अश्रुयुक्त,-4,,,,,
साश्रु,-4,,,,,
अश्रुपूरित,-4,,,,,
सिसकना,-2.6,,,,,
सिसकी_भरना,-2.6,,,,,
सिसकी_लेना,-2.6,,,,,
सुबकना,-2.6,,,,,
सुबकी_लेना,-2.6,,,,,
चुनवाना,0,,,,,
चुनाना,0,,,,,
छँटवाना,0,,,,,
छंटवाना,0,,,,,
अनुमति_दत्त,0,,,,,
अनुमति_प्रदत्त,0,,,,,
स्वीकृत,0,,,,,
पनिया,0,,,,,
ग्रह,0,,,,,
खग,0,,,,,
चाहना,1,,,,,
आशा_करना,1,,,,,
अपेक्षा_करना,1,,,,,
अपेक्षा_रखना,1,,,,,
उम्मीद_करना,1,,,,,
साहुल,0,,,,,
अधोलंब,0,,,,,
अधोलम्ब,0,,,,,
सौल,0,,,,,
सौला,0,,,,,
स्थानीय,0,,,,,
आंचलिक,0,,,,,
स्थानिक,0,,,,,
अंचलीय,0,,,,,
तिथि,0,,,,,
चांद्र_दिवस,0,,,,,
मिती,0,,,,,
मादरी,0,,,,,
मातृक,0,,,,,
चिकित्सीय,0,,,,,
चुकाना,0,,,,,
भुगतान_करना,0,,,,,
देना,0,,,,,
अदा_करना,0,,,,,
चुकता_करना,0,,,,,
भुगताना,0,,,,,
पटाना,0,,,,,
जगह,0,,,,,
स्थान,0,,,,,
जँभाई,-0.5,,,,,
उबासी,-0.5,,,,,
जम्हाई,-0.5,,,,,
जमहाई,-0.5,,,,,
जम्भाई,-0.5,,,,,
थोपना,-0.5,,,,,
ठेलना,-0.5,,,,,
मत्थे_मढ़ना,-0.5,,,,,
ठेल_देना,-0.5,,,,,
लादना,-0.5,,,,,
बताना,0,,,,,
बतलाना,0,,,,,
सिखाना,0,,,,,
सिखलाना,0,,,,,
निर्देश_करना,0,,,,,
परित्याग_करना,0,,,,,
परित्यागना,0,,,,,
तजना,0,,,,,
त्याग_करना,0,,,,,
सुड़कना,0,,,,,
सुरकना,0,,,,,
कार्यक्रम,0,,,,,
प्रोग्राम,0,,,,,
भागना,0,,,,,
जी_चुराना,0,,,,,
बचना,0,,,,,
सीख_देना,2,,,,,
शिक्षा_देना,2,,,,,
जनाना,0,,,,,
छेड़ना,-2.4,,,,,
छेड़छाड़_करना,-2.4,,,,,
छेड़खानी_करना,-2.4,,,,,
हँसी-मज़ाक़,1.5,,,,,
हँसी-मजाक,1.5,,,,,
हँसी_मज़ाक़,1.5,,,,,
हँसी_मजाक,1.5,,,,,
दिल्लगी,1.6,,,,,
